sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-1,41.769554,-71.397024,210.2,1.28
Sailboat-2,41.776766,-71.382039,144.3,-1.97
Sailboat-3,41.784443,-71.390939,106.7,-4.42
Sailboat-4,41.779440,-71.392837,72.9,2.73
Sailboat-5,41.776555,-71.395239,14.8,-0.81
Sailboat-1,41.769581,-71.397060,212.2,1.65
Sailboat-2,41.776744,-71.382023,142.6,-1.63
Sailboat-3,41.784437,-71.390989,105.7,-3.89
Sailboat-4,41.779417,-71.392885,71.3,2.80
Sailboat-5,41.776583,-71.395225,14.7,-0.51
Sailboat-1,41.769534,-71.397059,211.9,1.15
Sailboat-2,41.776786,-71.382023,144.0,-1.51
Sailboat-3,41.784438,-71.390940,105.5,-3.65
Sailboat-4,41.779425,-71.392853,69.5,2.38
Sailboat-5,41.776557,-71.395271,16.5,-0.42
Sailboat-1,41.769524,-71.397097,211.7,1.28
Sailboat-2,41.776824,-71.381994,144.9,-0.99
Sailboat-3,41.784465,-71.390902,104.9,-3.13
Sailboat-4,41.779469,-71.392837,67.6,1.91
Sailboat-5,41.776596,-71.395302,15.8,-0.74
Sailboat-1,41.769488,-71.397138,213.7,1.19
Sailboat-2,41.776818,-71.382038,143.9,-0.80
Sailboat-3,41.784497,-71.390867,106.1,-2.85
Sailboat-4,41.779430,-71.392831,69.3,1.36
Sailboat-5,41.776565,-71.395279,14.9,-0.66
Sailboat-1,41.769458,-71.397121,212.7,1.24
Sailboat-2,41.776816,-71.382051,143.8,-0.80
Sailboat-3,41.784500,-71.390840,105.8,-2.27
Sailboat-4,41.779435,-71.392833,68.9,0.91
Sailboat-5,41.776585,-71.395240,13.7,-0.46
Sailboat-1,41.769505,-71.397091,211.5,1.45
Sailboat-2,41.776845,-71.382023,144.5,-0.86
Sailboat-3,41.784493,-71.390812,104.7,-2.41
Sailboat-4,41.779403,-71.392876,67.2,1.19
Sailboat-5,41.776548,-71.395282,12.7,-0.48
Sailboat-1,41.769549,-71.397061,210.1,1.57
Sailboat-2,41.776827,-71.381987,145.1,-0.60
Sailboat-3,41.784454,-71.390787,106.2,-2.14
Sailboat-4,41.779424,-71.392904,65.2,1.52
Sailboat-5,41.776542,-71.395279,13.3,0.01
Sailboat-1,41.769559,-71.397086,208.6,1.77
Sailboat-2,41.776856,-71.381971,146.8,-0.96
Sailboat-3,41.784408,-71.390738,107.1,-1.57
Sailboat-4,41.779386,-71.392914,65.1,1.74
Sailboat-5,41.776495,-71.395290,13.3,-0.35
Sailboat-1,41.769568,-71.397122,207.3,1.69
Sailboat-2,41.776831,-71.381995,145.1,-0.63
Sailboat-3,41.784372,-71.390716,108.8,-1.59
Sailboat-4,41.779347,-71.392879,65.9,1.47
Sailboat-5,41.776486,-71.395270,14.5,-0.72
Sailboat-1,41.769559,-71.397083,205.9,1.43
Sailboat-2,41.776871,-71.381958,143.9,-0.65
Sailboat-3,41.784382,-71.390740,108.8,-1.08
Sailboat-4,41.779344,-71.392922,65.6,1.65
Sailboat-5,41.776460,-71.395244,14.0,-0.62
Sailboat-1,41.769583,-71.397079,206.3,1.82
Sailboat-2,41.776894,-71.381923,142.9,-0.83
Sailboat-3,41.784369,-71.390703,107.1,-1.05
Sailboat-4,41.779319,-71.392889,64.1,2.04
Sailboat-5,41.776489,-71.395242,13.1,-0.20
Sailboat-1,41.769593,-71.397110,205.6,2.05
Sailboat-2,41.776852,-71.381915,142.2,-0.33
Sailboat-3,41.784417,-71.390698,106.7,-1.32
Sailboat-4,41.779347,-71.392870,65.6,2.21
Sailboat-5,41.776501,-71.395291,14.9,-0.15
Sailboat-1,41.769572,-71.397092,205.3,1.92
Sailboat-2,41.776865,-71.381942,142.4,-0.25
Sailboat-3,41.784402,-71.390686,106.6,-0.88
Sailboat-4,41.779337,-71.392853,66.9,2.15
Sailboat-5,41.776473,-71.395266,13.5,0.16
Sailboat-1,41.769551,-71.397058,204.1,2.11
Sailboat-2,41.776819,-71.381916,141.5,-0.48
Sailboat-3,41.784420,-71.390694,107.3,-0.59
Sailboat-4,41.779356,-71.392841,68.4,2.50
Sailboat-5,41.776431,-71.395216,15.4,0.20
Sailboat-1,41.769556,-71.397084,206.1,1.97
Sailboat-2,41.776861,-71.381889,141.5,-0.86
Sailboat-3,41.784393,-71.390649,105.8,-0.85
Sailboat-4,41.779310,-71.392838,68.1,2.66
Sailboat-5,41.776436,-71.395229,13.6,0.64
Sailboat-1,41.769587,-71.397076,205.3,1.71
Sailboat-2,41.776852,-71.381897,139.8,-0.40
Sailboat-3,41.784418,-71.390688,104.8,-0.59
Sailboat-4,41.779313,-71.392834,67.4,2.83
Sailboat-5,41.776475,-71.395257,13.2,0.91
Sailboat-1,41.769569,-71.397044,203.9,2.04
Sailboat-2,41.776821,-71.381882,141.2,-0.18
Sailboat-3,41.784462,-71.390653,106.0,-0.17
Sailboat-4,41.779277,-71.392844,68.8,2.52
Sailboat-5,41.776454,-71.395266,11.2,0.99
Sailboat-1,41.769579,-71.397012,204.0,2.10
Sailboat-2,41.776841,-71.381895,139.7,-0.07
Sailboat-3,41.784477,-71.390604,107.0,-0.14
Sailboat-4,41.779325,-71.392870,68.9,2.23
Sailboat-5,41.776431,-71.395284,9.4,0.56
Sailboat-1,41.769551,-71.397006,202.8,2.12
Sailboat-2,41.776804,-71.381930,138.8,0.05
Sailboat-3,41.784476,-71.390575,106.3,-0.49
Sailboat-4,41.779364,-71.392885,69.8,2.13
Sailboat-5,41.776430,-71.395240,9.3,0.35
Sailboat-1,41.769574,-71.396968,200.9,1.92
Sailboat-2,41.776812,-71.381925,138.8,-0.19
Sailboat-3,41.784467,-71.390548,104.9,-0.88
Sailboat-4,41.779399,-71.392896,68.7,2.14
Sailboat-5,41.776470,-71.395262,7.8,0.41
Sailboat-1,41.769599,-71.396983,201.5,2.20
Sailboat-2,41.776856,-71.381967,138.5,-0.62
Sailboat-3,41.784423,-71.390504,103.0,-1.21
Sailboat-4,41.779404,-71.392892,68.5,1.57
Sailboat-5,41.776468,-71.395244,6.6,0.36
Sailboat-1,41.769581,-71.396976,201.9,2.01
Sailboat-2,41.776848,-71.381976,138.7,-0.37
Sailboat-3,41.784374,-71.390518,102.8,-1.15
Sailboat-4,41.779362,-71.392878,67.4,1.70
Sailboat-5,41.776483,-71.395246,6.2,0.32
Sailboat-1,41.769574,-71.397003,200.6,1.92
Sailboat-2,41.776858,-71.381989,138.7,-0.66
Sailboat-3,41.784397,-71.390476,104.0,-1.30
Sailboat-4,41.779369,-71.392869,66.3,1.64
Sailboat-5,41.776442,-71.395263,4.3,0.30
Sailboat-1,41.769582,-71.397046,199.8,1.48
Sailboat-2,41.776835,-71.381958,136.8,-0.62
Sailboat-3,41.784425,-71.390446,103.1,-1.47
Sailboat-4,41.779380,-71.392899,65.5,1.38
Sailboat-5,41.776408,-71.395270,3.6,-0.03
Sailboat-1,41.769614,-71.397078,199.9,1.87
Sailboat-2,41.776803,-71.381920,135.4,-0.85
Sailboat-3,41.784474,-71.390459,104.7,-1.02
Sailboat-4,41.779348,-71.392850,64.4,1.71
Sailboat-5,41.776430,-71.395222,4.3,-0.04
Sailboat-1,41.769624,-71.397038,201.4,2.10
Sailboat-2,41.776807,-71.381959,133.8,-0.47
Sailboat-3,41.784493,-71.390493,103.6,-1.04
Sailboat-4,41.779358,-71.392888,63.7,1.60
Sailboat-5,41.776428,-71.395230,5.5,-0.43
Sailboat-1,41.769662,-71.396989,202.0,1.75
Sailboat-2,41.776796,-71.381972,134.2,-0.66
Sailboat-3,41.784505,-71.390518,104.9,-1.05
Sailboat-4,41.779371,-71.392898,63.6,1.74
Sailboat-5,41.776423,-71.395186,5.2,-0.55
Sailboat-1,41.769696,-71.396966,202.2,1.69
Sailboat-2,41.776806,-71.381926,134.9,-0.41
Sailboat-3,41.784549,-71.390567,103.0,-1.40
Sailboat-4,41.779391,-71.392932,63.0,1.73
Sailboat-5,41.776414,-71.395204,3.3,-0.98
Sailboat-1,41.769647,-71.397014,201.0,1.84
Sailboat-2,41.776807,-71.381945,135.5,-0.58
Sailboat-3,41.784514,-71.390600,103.7,-1.22
Sailboat-4,41.779401,-71.392967,65.0,1.46
Sailboat-5,41.776433,-71.395254,1.7,-1.07
Sailboat-1,41.769674,-71.396999,201.6,1.45
Sailboat-2,41.776799,-71.381959,135.5,-0.08
Sailboat-3,41.784552,-71.390602,105.2,-1.07
Sailboat-4,41.779439,-71.393003,63.5,1.56
Sailboat-5,41.776457,-71.395225,1.3,-0.89
Sailboat-1,41.769679,-71.396956,201.4,0.92
Sailboat-2,41.776774,-71.381936,137.4,-0.01
Sailboat-3,41.784546,-71.390595,106.3,-0.82
Sailboat-4,41.779462,-71.393018,63.4,1.84
Sailboat-5,41.776416,-71.395268,359.3,-0.51
Sailboat-1,41.769692,-71.396962,199.8,1.18
Sailboat-2,41.776794,-71.381948,139.1,-0.00
Sailboat-3,41.784545,-71.390643,105.4,-0.54
Sailboat-4,41.779483,-71.392988,64.1,1.95
Sailboat-5,41.776460,-71.395234,357.8,-0.94
Sailboat-1,41.769643,-71.396954,198.3,1.02
Sailboat-2,41.776840,-71.381947,138.3,0.46
Sailboat-3,41.784576,-71.390682,103.5,-0.05
Sailboat-4,41.779435,-71.392953,63.0,1.60
Sailboat-5,41.776413,-71.395252,356.0,-0.86
Sailboat-1,41.769598,-71.396948,197.1,0.60
Sailboat-2,41.776810,-71.381942,137.2,0.91
Sailboat-3,41.784539,-71.390646,101.6,-0.37
Sailboat-4,41.779408,-71.392981,61.1,1.69
Sailboat-5,41.776434,-71.395211,354.1,-1.26
Sailboat-1,41.769638,-71.396963,198.6,0.62
Sailboat-2,41.776779,-71.381967,138.3,1.09
Sailboat-3,41.784497,-71.390642,100.7,-0.35
Sailboat-4,41.779378,-71.392965,61.1,1.69
Sailboat-5,41.776450,-71.395228,355.1,-1.58
Sailboat-1,41.769623,-71.396913,197.0,0.54
Sailboat-2,41.776823,-71.381992,139.9,0.86
Sailboat-3,41.784500,-71.390611,100.0,-0.28
Sailboat-4,41.779395,-71.392995,62.8,1.82
Sailboat-5,41.776491,-71.395234,354.0,-1.84
Sailboat-1,41.769655,-71.396905,195.4,0.94
Sailboat-2,41.776822,-71.381987,139.4,1.08
Sailboat-3,41.784499,-71.390648,101.6,-0.27
Sailboat-4,41.779376,-71.393014,62.9,1.80
Sailboat-5,41.776493,-71.395192,352.6,-1.85
Sailboat-1,41.769650,-71.396874,194.9,0.98
Sailboat-2,41.776816,-71.381996,139.9,0.72
Sailboat-3,41.784499,-71.390609,102.9,-0.39
Sailboat-4,41.779344,-71.393055,64.1,1.97
Sailboat-5,41.776481,-71.395232,350.7,-2.14
Sailboat-1,41.769657,-71.396902,193.2,0.98
Sailboat-2,41.776809,-71.382032,138.1,1.11
Sailboat-3,41.784458,-71.390576,102.6,-0.82
Sailboat-4,41.779389,-71.393040,62.8,1.50
Sailboat-5,41.776496,-71.395274,350.3,-1.73
Sailboat-1,41.769617,-71.396883,192.6,0.76
Sailboat-2,41.776765,-71.382044,137.8,0.67
Sailboat-3,41.784491,-71.390608,103.4,-0.93
Sailboat-4,41.779421,-71.393077,63.3,1.29
Sailboat-5,41.776502,-71.395281,351.9,-1.89
Sailboat-1,41.769617,-71.396895,194.3,0.95
