sailboat_id,latitude,longitude,compass_heading,tilt
Sailboat-1,41.781377,-71.385628,113.6,0.58
Sailboat-2,41.784855,-71.398555,341.3,4.04
Sailboat-3,41.768418,-71.398348,10.6,-1.06
Sailboat-4,41.772859,-71.386284,247.5,-3.12
Sailboat-5,41.778571,-71.392820,154.3,4.26
Sailboat-1,41.781344,-71.385656,112.4,0.35
Sailboat-2,41.784886,-71.398596,340.1,4.04
Sailboat-3,41.768420,-71.398370,9.9,-0.68
Sailboat-4,41.772901,-71.386282,246.9,-3.39
Sailboat-5,41.778524,-71.392843,154.0,3.87
Sailboat-1,41.781319,-71.385683,112.0,-0.14
Sailboat-2,41.784879,-71.398600,341.0,3.85
Sailboat-3,41.768377,-71.398354,9.2,-0.50
Sailboat-4,41.772946,-71.386289,246.8,-3.35
Sailboat-5,41.778536,-71.392872,154.6,3.39
Sailboat-1,41.781292,-71.385697,110.5,0.18
Sailboat-2,41.784854,-71.398599,339.6,3.50
Sailboat-3,41.768420,-71.398379,11.1,-0.53
Sailboat-4,41.772984,-71.386337,247.5,-2.74
Sailboat-5,41.778556,-71.392854,154.7,2.77
Sailboat-1,41.781254,-71.385724,108.7,-0.09
Sailboat-2,41.784806,-71.398614,339.2,3.10
Sailboat-3,41.768463,-71.398360,9.3,-0.49
Sailboat-4,41.773022,-71.386355,249.4,-2.48
Sailboat-5,41.778541,-71.392854,153.3,2.30
Sailboat-1,41.781294,-71.385752,108.6,-0.53
Sailboat-2,41.784809,-71.398575,337.7,2.58
Sailboat-3,41.768477,-71.398362,9.7,-0.19
Sailboat-4,41.772999,-71.386332,248.5,-2.02
Sailboat-5,41.778523,-71.392848,154.9,2.66
Sailboat-1,41.781280,-71.385726,106.6,-0.21
Sailboat-2,41.784809,-71.398618,338.3,2.47
Sailboat-3,41.768506,-71.398387,9.0,-0.12
Sailboat-4,41.772951,-71.386294,248.8,-1.56
Sailboat-5,41.778489,-71.392884,154.3,2.96
Sailboat-1,41.781248,-71.385695,105.0,-0.39
Sailboat-2,41.784765,-71.398634,337.1,1.99
Sailboat-3,41.768509,-71.398402,10.6,-0.20
Sailboat-4,41.772911,-71.386272,248.3,-1.36
Sailboat-5,41.778450,-71.392842,153.5,3.15
Sailboat-1,41.781220,-71.385726,104.6,-0.83
Sailboat-2,41.784761,-71.398598,339.1,1.95
Sailboat-3,41.768464,-71.398353,9.9,-0.63
Sailboat-4,41.772913,-71.386257,248.3,-0.97
Sailboat-5,41.778445,-71.392844,151.8,2.77
Sailboat-1,41.781181,-71.385775,103.3,-0.47
Sailboat-2,41.784764,-71.398631,339.9,1.51
Sailboat-3,41.768461,-71.398387,8.2,-0.36
Sailboat-4,41.772881,-71.386225,247.1,-0.87
Sailboat-5,41.778454,-71.392868,151.1,2.40
Sailboat-1,41.781165,-71.385767,102.2,-0.87
Sailboat-2,41.784729,-71.398660,338.6,1.23
Sailboat-3,41.768499,-71.398416,8.4,-0.82
Sailboat-4,41.772918,-71.386205,249.0,-0.98
Sailboat-5,41.778460,-71.392823,151.4,2.70
Sailboat-1,41.781158,-71.385739,102.6,-0.82
Sailboat-2,41.784738,-71.398656,337.2,1.22
Sailboat-3,41.768502,-71.398433,9.0,-1.17
Sailboat-4,41.772967,-71.386237,249.7,-1.26
Sailboat-5,41.778496,-71.392852,151.6,2.94
Sailboat-1,41.781112,-71.385707,102.2,-0.31
Sailboat-2,41.784690,-71.398666,335.7,1.63
Sailboat-3,41.768516,-71.398415,11.0,-1.49
Sailboat-4,41.772997,-71.386276,251.4,-1.62
Sailboat-5,41.778536,-71.392891,150.0,3.00
Sailboat-1,41.781089,-71.385687,104.2,-0.22
Sailboat-2,41.784663,-71.398644,335.3,1.84
Sailboat-3,41.768538,-71.398459,10.6,-1.05
Sailboat-4,41.773030,-71.386237,251.7,-1.92
Sailboat-5,41.778537,-71.392874,148.6,2.53
Sailboat-1,41.781082,-71.385674,103.9,-0.38
Sailboat-2,41.784621,-71.398618,333.8,1.72
Sailboat-3,41.768580,-71.398479,11.2,-1.39
Sailboat-4,41.773043,-71.386193,253.5,-1.50
Sailboat-5,41.778529,-71.392864,146.8,2.53
Sailboat-1,41.781114,-71.385721,102.8,-0.57
Sailboat-2,41.784630,-71.398603,333.0,1.97
Sailboat-3,41.768603,-71.398481,11.0,-1.01
Sailboat-4,41.773058,-71.386213,252.7,-1.74
Sailboat-5,41.778486,-71.392901,148.1,2.49
Sailboat-1,41.781132,-71.385710,102.9,-0.55
Sailboat-2,41.784599,-71.398616,332.3,1.78
Sailboat-3,41.768599,-71.398447,10.9,-0.97
Sailboat-4,41.773105,-71.386214,254.0,-1.64
Sailboat-5,41.778498,-71.392890,146.8,2.24
Sailboat-1,41.781144,-71.385693,101.6,-0.07
Sailboat-2,41.784594,-71.398593,332.2,1.54
Sailboat-3,41.768641,-71.398425,12.6,-0.74
Sailboat-4,41.773123,-71.386237,254.7,-1.54
Sailboat-5,41.778513,-71.392856,145.9,2.48
Sailboat-1,41.781106,-71.385692,100.1,-0.21
Sailboat-2,41.784624,-71.398605,330.7,1.31
Sailboat-3,41.768600,-71.398438,13.0,-1.15
Sailboat-4,41.773150,-71.386219,255.0,-1.03
Sailboat-5,41.778548,-71.392861,145.7,2.00
Sailboat-1,41.781133,-71.385696,101.1,-0.59
Sailboat-2,41.784650,-71.398623,332.2,1.08
Sailboat-3,41.768612,-71.398486,14.8,-0.99
Sailboat-4,41.773112,-71.386189,255.0,-1.30
Sailboat-5,41.778559,-71.392860,146.3,1.59
Sailboat-1,41.781123,-71.385705,101.8,-0.84
Sailboat-2,41.784698,-71.398658,332.2,0.71
Sailboat-3,41.768638,-71.398442,12.9,-0.75
Sailboat-4,41.773081,-71.386161,253.5,-1.57
Sailboat-5,41.778606,-71.392814,144.8,1.12
Sailboat-1,41.781095,-71.385688,101.9,-0.41
Sailboat-2,41.784719,-71.398608,332.5,0.66
Sailboat-3,41.768637,-71.398482,13.7,-1.05
Sailboat-4,41.773051,-71.386162,252.2,-1.52
Sailboat-5,41.778588,-71.392782,146.5,0.84
Sailboat-1,41.781071,-71.385676,101.1,-0.19
Sailboat-2,41.784769,-71.398577,330.8,1.10
Sailboat-3,41.768650,-71.398447,12.7,-1.17
Sailboat-4,41.773083,-71.386182,251.1,-1.03
Sailboat-5,41.778556,-71.392786,147.3,1.20
Sailboat-1,41.781059,-71.385671,102.6,0.08
Sailboat-2,41.784752,-71.398546,329.9,0.70
Sailboat-3,41.768627,-71.398454,13.9,-1.28
Sailboat-4,41.773072,-71.386211,250.2,-0.67
Sailboat-5,41.778597,-71.392809,148.7,1.42
Sailboat-1,41.781064,-71.385706,101.5,0.45
Sailboat-2,41.784775,-71.398562,328.4,0.65
Sailboat-3,41.768662,-71.398443,15.0,-1.19
Sailboat-4,41.773056,-71.386226,251.8,-1.04
Sailboat-5,41.778577,-71.392823,148.7,1.77
Sailboat-1,41.781040,-71.385743,101.9,0.44
Sailboat-2,41.784772,-71.398565,327.9,1.06
Sailboat-3,41.768683,-71.398469,15.6,-1.46
Sailboat-4,41.773072,-71.386223,250.1,-0.89
Sailboat-5,41.778583,-71.392791,148.7,2.03
Sailboat-1,41.780998,-71.385785,103.8,0.59
Sailboat-2,41.784755,-71.398555,329.6,0.98
Sailboat-3,41.768674,-71.398510,14.7,-1.10
Sailboat-4,41.773109,-71.386255,249.8,-0.85
Sailboat-5,41.778541,-71.392827,148.8,2.15
Sailboat-1,41.781047,-71.385802,105.3,0.71
Sailboat-2,41.784764,-71.398568,327.9,1.31
Sailboat-3,41.768654,-71.398556,15.7,-1.45
Sailboat-4,41.773116,-71.386278,250.6,-0.83
Sailboat-5,41.778521,-71.392836,147.5,1.57
Sailboat-1,41.781026,-71.385847,103.9,0.59
Sailboat-2,41.784729,-71.398554,327.5,1.13
Sailboat-3,41.768626,-71.398526,16.5,-1.33
Sailboat-4,41.773103,-71.386324,249.0,-1.14
Sailboat-5,41.778543,-71.392806,149.5,1.20
Sailboat-1,41.780986,-71.385881,102.8,0.23
Sailboat-2,41.784724,-71.398599,329.1,0.91
Sailboat-3,41.768649,-71.398531,14.6,-1.49
Sailboat-4,41.773153,-71.386276,248.5,-0.80
Sailboat-5,41.778536,-71.392823,151.3,1.59
Sailboat-1,41.781026,-71.385871,102.3,0.52
Sailboat-2,41.784696,-71.398578,327.2,0.53
Sailboat-3,41.768625,-71.398486,14.3,-1.64
Sailboat-4,41.773198,-71.386277,248.8,-0.38
Sailboat-5,41.778533,-71.392828,152.0,1.72
Sailboat-1,41.781001,-71.385879,102.5,0.62
Sailboat-2,41.784742,-71.398623,326.6,0.32
Sailboat-3,41.768621,-71.398449,16.0,-1.65
Sailboat-4,41.773235,-71.386290,248.3,0.03
Sailboat-5,41.778492,-71.392834,150.5,1.95
Sailboat-1,41.781006,-71.385833,101.9,0.28
Sailboat-2,41.784723,-71.398623,326.5,0.65
Sailboat-3,41.768575,-71.398470,15.7,-1.25
Sailboat-4,41.773194,-71.386269,248.5,-0.32
Sailboat-5,41.778523,-71.392880,150.6,2.14
Sailboat-1,41.781029,-71.385878,101.5,-0.08
Sailboat-2,41.784745,-71.398638,326.8,0.54
Sailboat-3,41.768542,-71.398434,14.0,-1.05
Sailboat-4,41.773219,-71.386282,247.1,-0.52
Sailboat-5,41.778508,-71.392866,150.3,1.64
Sailboat-1,41.780979,-71.385898,101.5,-0.47
Sailboat-2,41.784701,-71.398657,325.2,0.40
Sailboat-3,41.768540,-71.398456,14.0,-0.88
Sailboat-4,41.773218,-71.386278,247.3,-0.13
Sailboat-5,41.778461,-71.392915,151.0,1.90
Sailboat-1,41.781008,-71.385915,102.8,-0.37
Sailboat-2,41.784710,-71.398622,326.4,-0.07
Sailboat-3,41.768522,-71.398453,15.6,-1.18
Sailboat-4,41.773213,-71.386253,249.3,-0.31
Sailboat-5,41.778499,-71.392949,151.2,1.73
Sailboat-1,41.780993,-71.385944,103.6,-0.36
Sailboat-2,41.784708,-71.398596,326.7,-0.13
Sailboat-3,41.768503,-71.398474,13.8,-1.44
Sailboat-4,41.773215,-71.386204,248.7,0.15
Sailboat-5,41.778519,-71.392943,150.0,1.49
Sailboat-1,41.780984,-71.385904,105.2,-0.41
Sailboat-2,41.784672,-71.398595,328.5,-0.47
Sailboat-3,41.768518,-71.398503,15.6,-1.07
Sailboat-4,41.773258,-71.386165,246.9,0.41
Sailboat-5,41.778524,-71.392963,149.6,1.64
Sailboat-1,41.780980,-71.385892,106.9,-0.44
Sailboat-2,41.784722,-71.398547,330.2,-0.83
Sailboat-3,41.768509,-71.398551,13.9,-1.22
Sailboat-4,41.773263,-71.386161,245.6,0.08
Sailboat-5,41.778510,-71.392918,148.2,1.21
Sailboat-1,41.780958,-71.385887,105.7,-0.63
Sailboat-2,41.784736,-71.398510,329.8,-0.43
Sailboat-3,41.768551,-71.398523,14.8,-1.55
Sailboat-4,41.773301,-71.386185,245.2,-0.00
Sailboat-5,41.778490,-71.392914,149.6,1.32
Sailboat-1,41.780999,-71.385927,105.3,-0.90
Sailboat-2,41.784777,-71.398553,328.3,-0.60
Sailboat-3,41.768503,-71.398499,14.3,-1.36
Sailboat-4,41.773291,-71.386157,243.9,-0.36
Sailboat-5,41.778536,-71.392946,148.7,1.46
Sailboat-1,41.781031,-71.385891,107.1,-1.04
Sailboat-2,41.784818,-71.398526,326.3,-0.54
Sailboat-3,41.768465,-71.398535,14.7,-1.72
Sailboat-4,41.773293,-71.386189,242.4,-0.22
Sailboat-5,41.778569,-71.392984,150.6,1.30
Sailboat-1,41.781079,-71.385895,105.2,-0.97
Sailboat-2,41.784836,-71.398502,324.5,-0.94
Sailboat-3,41.768478,-71.398567,13.1,-1.69
Sailboat-4,41.773306,-71.386139,240.4,-0.02
Sailboat-5,41.778556,-71.393032,150.7,1.56
Sailboat-1,41.781068,-71.385932,105.4,-0.99
Sailboat-2,41.784875,-71.398478,323.7,-0.51
Sailboat-3,41.768476,-71.398542,12.0,-1.82
Sailboat-4,41.773273,-71.386142,239.2,0.00
Sailboat-5,41.778553,-71.393028,149.3,1.34
Sailboat-1,41.781110,-71.385890,106.6,-0.82
Sailboat-2,41.784879,-71.398460,324.4,-0.80
Sailboat-3,41.768439,-71.398514,11.3,-1.57
Sailboat-4,41.773262,-71.386137,237.7,0.41
Sailboat-5,41.778565,-71.393011,148.5,1.72
Sailboat-1,41.781142,-71.385904,107.9,-0.98
Sailboat-2,41.784851,-71.398411,324.8,-0.56
Sailboat-3,41.768395,-71.398489,11.9,-1.63
Sailboat-4,41.773229,-71.386172,238.0,0.46
Sailboat-5,41.778576,-71.392967,147.9,1.27
Sailboat-1,41.781127,-71.385855,107.9,-1.35
Sailboat-2,41.784822,-71.398395,322.9,-0.74
Sailboat-3,41.768412,-71.398525,12.6,-1.69
Sailboat-4,41.773230,-71.386176,238.7,0.46
Sailboat-5,41.778533,-71.392951,148.1,1.49
Sailboat-1,41.781088,-71.385886,107.1,-1.29
Sailboat-2,41.784834,-71.398419,324.7,-0.60
Sailboat-3,41.768389,-71.398495,11.2,-2.08
Sailboat-4,41.773202,-71.386207,239.0,0.13
Sailboat-5,41.778537,-71.392910,149.7,1.33
Sailboat-1,41.781072,-71.385928,105.2,-1.44
Sailboat-2,41.784817,-71.398439,326.5,-0.16
Sailboat-3,41.768357,-71.398495,10.5,-2.24
Sailboat-4,41.773209,-71.386183,238.6,0.07
Sailboat-5,41.778560,-71.392943,148.9,1.39
Sailboat-1,41.781081,-71.385957,104.1,-1.14
Sailboat-2,41.784838,-71.398469,324.5,-0.31
Sailboat-3,41.768392,-71.398499,10.7,-2.28
Sailboat-4,41.773166,-71.386146,236.9,0.44
Sailboat-5,41.778512,-71.392982,150.4,1.09
Sailboat-1,41.781063,-71.385978,103.3,-0.98
Sailboat-2,41.784852,-71.398459,324.6,-0.62
Sailboat-3,41.768342,-71.398489,10.5,-2.43
Sailboat-4,41.773215,-71.386102,237.5,0.12
Sailboat-5,41.778492,-71.392947,150.7,0.68
Sailboat-1,41.781058,-71.385973,104.7,-1.27
Sailboat-2,41.784861,-71.398418,325.0,-0.13
Sailboat-3,41.768324,-71.398478,8.6,-1.91
Sailboat-4,41.773262,-71.386107,236.6,0.31
Sailboat-5,41.778484,-71.392916,150.1,0.38
Sailboat-1,41.781068,-71.385964,104.9,-1.60
Sailboat-2,41.784892,-71.398438,325.6,0.34
Sailboat-3,41.768324,-71.398434,10.5,-1.81
Sailboat-4,41.773242,-71.386140,234.8,0.68
Sailboat-5,41.778470,-71.392964,152.0,0.17
Sailboat-1,41.781047,-71.385947,103.0,-1.12
Sailboat-2,41.784895,-71.398395,325.5,0.78
Sailboat-3,41.768316,-71.398401,11.9,-1.41
Sailboat-4,41.773206,-71.386179,234.3,0.68
Sailboat-5,41.778498,-71.392980,152.7,0.52
Sailboat-1,41.781008,-71.385954,104.7,-1.05
Sailboat-2,41.784854,-71.398445,323.7,0.44
Sailboat-3,41.768363,-71.398402,13.2,-1.54
Sailboat-4,41.773203,-71.386205,234.0,0.56
Sailboat-5,41.778462,-71.392948,154.6,0.23
Sailboat-1,41.780991,-71.385965,104.2,-1.24
Sailboat-2,41.784851,-71.398412,323.6,0.59
Sailboat-3,41.768391,-71.398414,14.1,-1.67
Sailboat-4,41.773175,-71.386196,232.2,0.98
Sailboat-5,41.778508,-71.392977,155.9,0.22
Sailboat-1,41.781013,-71.385943,102.8,-1.13
Sailboat-2,41.784835,-71.398411,322.1,0.42
Sailboat-3,41.768392,-71.398416,15.5,-1.76
Sailboat-4,41.773176,-71.386199,233.4,1.33
Sailboat-5,41.778503,-71.392977,157.5,-0.09
Sailboat-1,41.780984,-71.385966,102.4,-0.75
Sailboat-2,41.784838,-71.398449,321.9,-0.04
Sailboat-3,41.768360,-71.398403,15.1,-1.32
Sailboat-4,41.773221,-71.386236,233.6,0.95
Sailboat-5,41.778498,-71.392970,156.8,-0.42
Sailboat-1,41.780949,-71.385963,101.8,-0.77
Sailboat-2,41.784827,-71.398424,320.4,-0.20
Sailboat-3,41.768364,-71.398365,16.0,-1.70
Sailboat-4,41.773260,-71.386203,235.1,1.02
Sailboat-5,41.778520,-71.392923,155.0,-0.63
Sailboat-1,41.780932,-71.386005,100.5,-1.00
Sailboat-2,41.784790,-71.398431,318.7,0.26
Sailboat-3,41.768365,-71.398382,16.7,-1.76
Sailboat-4,41.773288,-71.386210,233.4,0.86
Sailboat-5,41.778559,-71.392966,156.9,-0.44
Sailboat-1,41.780973,-71.385965,100.3,-1.41
Sailboat-2,41.784747,-71.398408,318.3,0.65
Sailboat-3,41.768370,-71.398410,17.0,-1.81
Sailboat-4,41.773258,-71.386185,234.1,1.03
Sailboat-5,41.778559,-71.393007,157.0,-0.89
Sailboat-1,41.780945,-71.386005,100.4,-0.99
Sailboat-2,41.784701,-71.398432,316.8,1.00
Sailboat-3,41.768381,-71.398443,18.0,-2.11
Sailboat-4,41.773297,-71.386188,232.1,1.17
Sailboat-5,41.778572,-71.392986,155.7,-0.94
Sailboat-1,41.780958,-71.386031,101.7,-0.67
Sailboat-2,41.784723,-71.398408,317.8,0.83
Sailboat-3,41.768334,-71.398463,16.7,-1.94
Sailboat-4,41.773327,-71.386174,232.6,0.68
Sailboat-5,41.778569,-71.392945,157.2,-1.31
Sailboat-1,41.780979,-71.386053,101.5,-0.30
Sailboat-2,41.784707,-71.398392,317.8,1.25
Sailboat-3,41.768300,-71.398509,18.4,-1.58
Sailboat-4,41.773306,-71.386197,231.3,0.31
Sailboat-5,41.778572,-71.392914,156.6,-0.97
Sailboat-1,41.781025,-71.386008,101.4,-0.31
Sailboat-2,41.784750,-71.398365,319.2,0.83
Sailboat-3,41.768301,-71.398549,19.2,-1.30
Sailboat-4,41.773295,-71.386155,230.0,0.28
Sailboat-5,41.778568,-71.392899,155.3,-0.60
Sailboat-1,41.781006,-71.385959,103.3,-0.35
Sailboat-2,41.784723,-71.398379,320.6,0.45
Sailboat-3,41.768330,-71.398523,20.3,-1.59
Sailboat-4,41.773303,-71.386127,229.7,0.13
Sailboat-5,41.778615,-71.392906,155.6,-0.97
Sailboat-1,41.780961,-71.385986,103.6,-0.71
Sailboat-2,41.784736,-71.398360,319.7,0.28
Sailboat-3,41.768308,-71.398564,20.9,-1.33
Sailboat-4,41.773301,-71.386139,229.9,0.49
Sailboat-5,41.778607,-71.392930,154.2,-0.51
Sailboat-1,41.780925,-71.385940,103.7,-0.40
Sailboat-2,41.784756,-71.398325,320.3,0.32
Sailboat-3,41.768286,-71.398579,21.9,-1.49
Sailboat-4,41.773311,-71.386126,231.4,0.24
Sailboat-5,41.778644,-71.392911,155.1,-0.76
Sailboat-1,41.780964,-71.385957,104.8,0.02
Sailboat-2,41.784739,-71.398276,321.1,-0.17
Sailboat-3,41.768278,-71.398603,21.8,-1.25
Sailboat-4,41.773298,-71.386094,231.1,0.61
Sailboat-5,41.778607,-71.392878,156.1,-0.95
Sailboat-1,41.780945,-71.385960,104.0,0.45
Sailboat-2,41.784689,-71.398309,322.9,-0.35
Sailboat-3,41.768276,-71.398607,23.7,-1.66
Sailboat-4,41.773327,-71.386116,232.1,0.19
Sailboat-5,41.778588,-71.392882,155.3,-1.13
Sailboat-1,41.780898,-71.385914,104.0,0.55
Sailboat-2,41.784720,-71.398333,323.6,0.08
Sailboat-3,41.768315,-71.398579,24.3,-1.30
Sailboat-4,41.773309,-71.386114,230.6,0.12
Sailboat-5,41.778562,-71.392880,156.5,-1.03
Sailboat-1,41.780942,-71.385898,105.1,0.96
Sailboat-2,41.784729,-71.398345,324.8,-0.13
Sailboat-3,41.768269,-71.398596,22.9,-0.88
Sailboat-4,41.773333,-71.386138,231.0,0.52
Sailboat-5,41.778601,-71.392861,157.7,-1.27
Sailboat-1,41.780947,-71.385880,106.2,0.59
Sailboat-2,41.784765,-71.398390,323.3,0.16
Sailboat-3,41.768318,-71.398563,23.2,-0.78
Sailboat-4,41.773357,-71.386187,233.0,0.75
Sailboat-5,41.778613,-71.392830,159.1,-1.52
Sailboat-1,41.780941,-71.385841,105.9,0.68
Sailboat-2,41.784726,-71.398395,323.7,-0.23
Sailboat-3,41.768344,-71.398561,24.0,-1.18
Sailboat-4,41.773397,-71.386176,234.7,0.29
Sailboat-5,41.778641,-71.392822,159.2,-1.31
Sailboat-1,41.780957,-71.385854,106.1,0.31
Sailboat-2,41.784739,-71.398432,324.7,-0.67
Sailboat-3,41.768345,-71.398529,22.9,-0.86
Sailboat-4,41.773398,-71.386217,236.6,0.69
Sailboat-5,41.778647,-71.392826,160.1,-1.41
